2026-06-03 09:23:30 | INFO     | src\logging_config.py:153 | 日志系统初始化完成，日志目录: .
2026-06-03 09:23:34 | INFO     | src\config.py:1951 | TUSHARE_TOKEN detected, auto-injecting tushare into realtime priority: tushare,tencent,akshare_sina,efinance,akshare_em
2026-06-03 09:23:34 | WARNING  | src\config.py:792 | Invalid AGENT_ARCH='', falling back to 'single'. Valid: {'single', 'multi'}
2026-06-03 09:23:34 | WARNING  | src\config.py:804 | Invalid AGENT_ORCHESTRATOR_MODE='', falling back to 'standard'. Valid: {'standard', 'quick', 'specialist', 'full'}
2026-06-03 09:23:34 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:52552 - "GET /api/v1/analysis/tasks/stream HTTP/1.1" 200
2026-06-03 09:23:34 | DEBUG    | src\services\task_queue.py:719 | [TaskQueue] 新订阅者加入，当前订阅者数: 1
2026-06-03 09:23:36 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:52556 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:23:37 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:52556 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:23:38 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:52556 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:23:40 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:52556 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:23:40 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:52556 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:23:40 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:52556 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:23:44 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:52556 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:23:59 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:52579 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:24:10 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:52657 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:24:40 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:52739 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:25:41 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:52905 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:26:42 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:53013 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:27:43 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:53115 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:28:44 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:53242 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:29:45 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:53353 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:30:46 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:53482 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:31:47 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:53613 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:32:48 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:53688 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:33:49 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:53786 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:34:50 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:53918 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:35:51 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:54161 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:36:52 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:54441 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:37:53 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:54543 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:38:54 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:54716 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:39:55 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:54814 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:40:56 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:54986 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 200
2026-06-03 09:41:55 | INFO     | main.py:801 | 
用户中断，程序退出
2026-06-03 09:41:55 | DEBUG    | src\storage.py:948 | 数据库引擎已清理
2026-06-03 09:42:00 | INFO     | src\logging_config.py:153 | 日志系统初始化完成，日志目录: .
2026-06-03 09:42:00 | INFO     | src\logging_config.py:154 | 常规日志: stock_analysis_20260603.log
2026-06-03 09:42:00 | INFO     | src\logging_config.py:155 | 调试日志: stock_analysis_debug_20260603.log
2026-06-03 09:42:00 | INFO     | main.py:741 | ============================================================
2026-06-03 09:42:00 | INFO     | main.py:742 | A股自选股智能分析系统 启动
2026-06-03 09:42:00 | INFO     | main.py:743 | 运行时间: 2026-06-03 09:42:00
2026-06-03 09:42:00 | INFO     | main.py:744 | ============================================================
2026-06-03 09:42:00 | INFO     | src\webui_frontend.py:199 | 检测到可直接复用的前端静态产物，跳过运行时自动构建: E:\development\outlets\daily_stock_analysis\static\index.html
2026-06-03 09:42:00 | INFO     | main.py:621 | FastAPI 服务已启动: http://0.0.0.0:8000
2026-06-03 09:42:00 | INFO     | main.py:792 | 模式: 仅 Web 服务
2026-06-03 09:42:00 | INFO     | main.py:793 | Web 服务运行中: http://0.0.0.0:8000
2026-06-03 09:42:00 | INFO     | main.py:794 | 通过 /api/v1/analysis/analyze 接口触发分析
2026-06-03 09:42:00 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\asyncio\proactor_events.py:630 | Using proactor: IocpProactor
2026-06-03 09:42:00 | INFO     | main.py:795 | API 文档: http://0.0.0.0:8000/docs
2026-06-03 09:42:00 | INFO     | main.py:796 | 按 Ctrl+C 退出...
2026-06-03 09:42:01 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\server.py:92 | Started server process [18408]
2026-06-03 09:42:01 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\lifespan\on.py:48 | Waiting for application startup.
2026-06-03 09:42:01 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\lifespan\on.py:62 | Application startup complete.
2026-06-03 09:42:01 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\server.py:224 | Uvicorn running on http://0.0.0.0:8000 (Press CTRL+C to quit)
2026-06-03 09:42:03 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55101 - "GET /api/v1/analysis/tasks/stream HTTP/1.1" 401
2026-06-03 09:42:07 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55101 - "GET /api/v1/analysis/tasks/stream HTTP/1.1" 401
2026-06-03 09:42:11 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55101 - "GET /api/v1/analysis/tasks/stream HTTP/1.1" 401
2026-06-03 09:42:14 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55148 - "GET /api/v1/auth/status HTTP/1.1" 200
2026-06-03 09:42:15 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55101 - "GET /api/v1/analysis/tasks/stream HTTP/1.1" 401
2026-06-03 09:42:19 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55101 - "GET /api/v1/analysis/tasks/stream HTTP/1.1" 401
2026-06-03 09:42:23 | INFO     | src\storage.py:914 | 数据库初始化完成: postgresql+psycopg://dsa:dsa123@localhost:5435/daily_stock_analysis
2026-06-03 09:42:23 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55173 - "POST /api/v1/auth/login HTTP/1.1" 200
2026-06-03 09:42:23 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55175 - "GET /api/v1/auth/status HTTP/1.1" 200
2026-06-03 09:42:23 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55179 - "GET /api/v1/admin/menus HTTP/1.1" 200
2026-06-03 09:42:23 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55101 - "GET /api/v1/analysis/tasks/stream HTTP/1.1" 401
2026-06-03 09:42:23 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55185 - "GET /api/v1/admin/settings HTTP/1.1" 200
2026-06-03 09:42:23 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55186 - "GET /api/v1/admin/roles HTTP/1.1" 200
2026-06-03 09:42:23 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55187 - "GET /api/v1/admin/users HTTP/1.1" 200
2026-06-03 09:42:27 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55101 - "GET /api/v1/analysis/tasks/stream HTTP/1.1" 401
2026-06-03 09:42:31 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55101 - "GET /api/v1/analysis/tasks/stream HTTP/1.1" 401
2026-06-03 09:42:35 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55101 - "GET /api/v1/analysis/tasks/stream HTTP/1.1" 401
2026-06-03 09:42:39 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55101 - "GET /api/v1/analysis/tasks/stream HTTP/1.1" 401
2026-06-03 09:42:43 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55101 - "GET /api/v1/analysis/tasks/stream HTTP/1.1" 401
2026-06-03 09:42:47 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55101 - "GET /api/v1/analysis/tasks/stream HTTP/1.1" 401
2026-06-03 09:42:51 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55101 - "GET /api/v1/analysis/tasks/stream HTTP/1.1" 401
2026-06-03 09:42:55 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55101 - "GET /api/v1/analysis/tasks/stream HTTP/1.1" 401
2026-06-03 09:42:58 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55101 - "GET /api/v1/history?page=1&limit=20&start_date=2026-05-04&end_date=2026-06-03 HTTP/1.1" 401
2026-06-03 09:42:58 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55101 - "GET /login?redirect=%2F HTTP/1.1" 200
2026-06-03 09:42:58 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55101 - "GET /assets/index-BoTydgh4.js HTTP/1.1" 200
2026-06-03 09:42:58 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55101 - "GET /assets/index-DK_5QGfk.css HTTP/1.1" 200
2026-06-03 09:42:58 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55101 - "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 200
2026-06-03 09:42:59 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55101 - "GET /api/v1/auth/status HTTP/1.1" 200
2026-06-03 09:43:00 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55101 - "GET /vite.svg HTTP/1.1" 200
2026-06-03 09:46:19 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55796 - "GET /api/v1/system/config?include_schema=true HTTP/1.1" 200
2026-06-03 09:46:19 | INFO     | src\config.py:1585 | LLM channel 'comet': 3 model(s), 1 key(s)
2026-06-03 09:46:20 | INFO     | src\config.py:1951 | TUSHARE_TOKEN detected, auto-injecting tushare into realtime priority: tushare,tencent,akshare_sina,efinance,akshare_em
2026-06-03 09:46:20 | WARNING  | src\config.py:792 | Invalid AGENT_ARCH='', falling back to 'single'. Valid: {'multi', 'single'}
2026-06-03 09:46:20 | WARNING  | src\config.py:804 | Invalid AGENT_ORCHESTRATOR_MODE='', falling back to 'standard'. Valid: {'standard', 'full', 'quick', 'specialist'}
2026-06-03 09:46:20 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:55798 - "GET /api/v1/agent/models HTTP/1.1" 200
2026-06-03 09:51:28 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:56585 - "GET /api/v1/auth/status HTTP/1.1" 200
2026-06-03 09:51:29 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:56586 - "GET /api/v1/admin/menus HTTP/1.1" 200
2026-06-03 09:51:29 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:56587 - "GET /api/v1/admin/settings HTTP/1.1" 200
2026-06-03 09:51:29 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:56588 - "GET /api/v1/admin/roles HTTP/1.1" 200
2026-06-03 09:51:29 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:56589 - "GET /api/v1/admin/users HTTP/1.1" 200
2026-06-03 09:51:29 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:56592 - "GET /api/v1/system/config?include_schema=true HTTP/1.1" 200
2026-06-03 09:51:29 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:56596 - "GET /api/v1/agent/models HTTP/1.1" 200
2026-06-03 09:51:42 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:56620 - "PUT /api/v1/admin/roles/2 HTTP/1.1" 200
2026-06-03 09:51:43 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:56624 - "GET /api/v1/auth/status HTTP/1.1" 200
2026-06-03 09:51:43 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:56633 - "GET /api/v1/admin/menus HTTP/1.1" 200
2026-06-03 09:51:43 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:56639 - "GET /api/v1/admin/settings HTTP/1.1" 200
2026-06-03 09:51:43 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:56640 - "GET /api/v1/admin/roles HTTP/1.1" 200
2026-06-03 09:51:43 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:56642 - "GET /api/v1/admin/users HTTP/1.1" 200
2026-06-03 10:38:46 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:62952 - "GET /api/v1/system/config?include_schema=true HTTP/1.1" 200
2026-06-03 10:38:46 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:62955 - "GET /api/v1/agent/models HTTP/1.1" 200
2026-06-03 11:21:28 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:54251 - "GET /api/v1/system/config?include_schema=true HTTP/1.1" 200
2026-06-03 11:21:28 | INFO     | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\uvicorn\protocols\http\httptools_impl.py:484 | 127.0.0.1:54252 - "GET /api/v1/agent/models HTTP/1.1" 200
2026-06-03 11:26:44 | INFO     | main.py:801 | 
用户中断，程序退出
2026-06-03 11:26:44 | DEBUG    | src\storage.py:948 | 数据库引擎已清理
2026-06-03 11:27:00 | INFO     | src\logging_config.py:153 | 日志系统初始化完成，日志目录: .
2026-06-03 11:27:00 | INFO     | src\logging_config.py:154 | 常规日志: stock_analysis_20260603.log
2026-06-03 11:27:00 | INFO     | src\logging_config.py:155 | 调试日志: stock_analysis_debug_20260603.log
2026-06-03 11:27:00 | INFO     | main.py:741 | ============================================================
2026-06-03 11:27:00 | INFO     | main.py:742 | A股自选股智能分析系统 启动
2026-06-03 11:27:00 | INFO     | main.py:743 | 运行时间: 2026-06-03 11:27:00
2026-06-03 11:27:00 | INFO     | main.py:744 | ============================================================
2026-06-03 11:27:00 | INFO     | src\webui_frontend.py:230 | 前端构建检查结果: needs_install=False, needs_build=True, artifact=E:\development\outlets\daily_stock_analysis\static\index.html
2026-06-03 11:27:00 | INFO     | src\webui_frontend.py:111 | 执行前端命令: C:\nvm4w\nodejs\npm.CMD run build
2026-06-03 11:27:31 | INFO     | src\webui_frontend.py:113 | 前端静态资源构建完成
2026-06-03 11:27:31 | INFO     | main.py:621 | FastAPI 服务已启动: http://0.0.0.0:8000
